# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;adv_budget;adv_disadvantage;adv_dist_sup;adv_dist_mean
4.090000000000000000000000000000e+03;5.751454217004707381022399204085e+00;1.977082319601050630630822979583e-01;2.093941675276532118910033375414e-02;2.000000000000000000000000000000e+00;1.060108097552469041957579065638e+00;1.147864455017769819145101450886e-01;6.211470608825383349360649276605e-02;0.000000000000000000000000000000e+00;3.133789596127246196433091540712e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.595017545577039647097805641351e-02;4.953118653577399943532810766555e-03;5.253120656002782488946944994268e-03;9.906237307155042748352258286104e-03;9.906237307154846724599472906903e-03
4.091000000000000000000000000000e+03;5.752020801474252209573023719713e+00;1.977300525416235688069832576730e-01;2.087123076887017342206931402870e-02;2.000000000000000000000000000000e+00;1.060098720776879721583441096300e+00;1.144267289330870435160036890920e-01;6.191639775296086528610928212402e-02;0.000000000000000000000000000000e+00;3.143440116801973858301488817801e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.598617296426931594366394051576e-02;4.955056704049727589467266852807e-03;5.255454366280847347536742120155e-03;9.910113408099479465063197380914e-03;9.910113408099430892805870030315e-03
4.092000000000000000000000000000e+03;5.752587268728568403730605496094e+00;1.977518750569621230894767904829e-01;2.080306586219695524908601669267e-02;2.000000000000000000000000000000e+00;1.060089349030296945741724812251e+00;1.140670353629246042137523886595e-01;6.171812559335264347648575267158e-02;0.000000000000000000000000000000e+00;3.153150919444631938848289109956e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.602219864138339805448296715440e-02;4.956995512840175338586945485986e-03;5.257789064190970806933478343126e-03;9.913991025680298635469611667759e-03;9.913991025680265675723568108424e-03
4.093000000000000000000000000000e+03;5.753153618802386404240678530186e+00;1.977736995040568768189359616372e-01;2.073492202277479878880228625349e-02;2.000000000000000000000000000000e+00;1.060079982309669155426945508225e+00;1.137073647854915936505904028309e-01;6.151988959663273054401244621658e-02;0.000000000000000000000000000000e+00;3.162922570385503021062056916435e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.605825250916387170185828381364e-02;4.958935080245458100478561647151e-03;5.260124750141138144643448981697e-03;9.917870160490931813468407085566e-03;9.917870160490900588445839503038e-03
4.094000000000000000000000000000e+03;5.753719851730400236533569113817e+00;1.977955258808448413265779208814e-01;2.066679924063955994806285332288e-02;2.000000000000000000000000000000e+00;1.060070620611946345945852954173e+00;1.133477171949925366156719519495e-01;6.132168975001090621690380544351e-02;0.000000000000000000000000000000e+00;3.172755643071372387564732520104e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.609433458967675256712226428135e-02;4.960875406562407011201720763438e-03;5.262461424537727416872456842611e-03;9.921750813124833104361677271754e-03;9.921750813124800144615633712419e-03
4.095000000000000000000000000000e+03;5.754285967547298596969085338060e+00;1.978173541852722983058754380181e-01;2.059869750583202124838422264475e-02;2.000000000000000000000000000000e+00;1.060061263934084507809529895894e+00;1.129880925856329015877221877417e-01;6.112352604070320216678169344959e-02;0.000000000000000000000000000000e+00;3.182650718177438935174716760912e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.613044490500797789600539999810e-02;4.962816492087965963841966754444e-03;5.264799087788854005387495504920e-03;9.925632984175980499941260859487e-03;9.925632984175937131854361439309e-03
4.096000000000000000000000000000e+03;5.754851966287734654770247288980e+00;1.978391844152857514949062078813e-01;2.053061680839869673764752633360e-02;2.000000000000000000000000000000e+00;1.060051912273039853573664004216e+00;1.126284909516196142131860824520e-01;6.092539845593170078075218043523e-02;0.000000000000000000000000000000e+00;3.192608383721683758954545950814e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.616658347726052685766617855734e-02;4.964758337119200282128161916262e-03;5.267137740302694007277217735918e-03;9.929516674238574036603921513233e-03;9.929516674238471687918838881615e-03
4.097000000000000000000000000000e+03;5.755417847986354473732717451639e+00;1.978610165688322319876846222542e-01;2.046255713839224832373275830832e-02;2.000000000000000000000000000000e+00;1.060042565625772592596831600531e+00;1.122689122871615152732260867197e-01;6.072730698292475720601046873526e-02;0.000000000000000000000000000000e+00;3.202629235181349461047961568738e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.620275032855139518694898015383e-02;4.966700941953285444729893072235e-03;5.269477382485774664966360347762e-03;9.933401883906617726993637518262e-03;9.933401883906525786649410747486e-03
4.098000000000000000000000000000e+03;5.755983612677779248656406707596e+00;1.978828506438679024626026148326e-01;2.039451848587022636527521513017e-02;2.000000000000000000000000000000e+00;1.060033223989246486951287806733e+00;1.119093565864686529165439310418e-01;6.052925160891680506081158341658e-02;0.000000000000000000000000000000e+00;3.212713875611424366174340150337e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.623894548102169821390816650819e-02;4.968644306887517493598327433801e-03;5.271818014748844670458449712669e-03;9.937288613775185908139064849820e-03;9.937288613775073151113126357359e-03
4.099000000000000000000000000000e+03;5.756549260396614187129671336152e+00;1.979046866383472602635151815775e-01;2.032650084089684255905794429964e-02;2.000000000000000000000000000000e+00;1.060023887360426186887707444839e+00;1.115498238437525324595611664336e-01;6.033123232114851602903016214441e-02;0.000000000000000000000000000000e+00;3.222862915765830737341302025811e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.627516895682257103139534137881e-02;4.970588432219307829795784670068e-03;5.274159637497735642064355943148e-03;9.941176864438804744450450812110e-03;9.941176864438537597035150383817e-03
4.100000000000000000000000000000e+03;5.757114791177448509529313014355e+00;1.979265245502330738958107758663e-01;2.025850419353914314002373942003e-02;2.000000000000000000000000000000e+00;1.060014555736281005593468762527e+00;1.111903140532262829198728582014e-01;6.013324910686642515988964419194e-02;0.000000000000000000000000000000e+00;3.233076974220088807554507326358e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.631142077812756135957172887174e-02;4.972533318246184080857474896220e-03;5.276502251144135624549846852460e-03;9.945066636492461836782652540023e-03;9.945066636492430611760084957496e-03
4.101000000000000000000000000000e+03;5.757680205054850119950060616247e+00;1.979483643774846701735015130907e-01;2.019052853387373960836193020896e-02;2.000000000000000000000000000000e+00;1.060005229113783808969628807972e+00;1.108308272091045737495207390566e-01;5.993530195332359700177704553425e-02;0.000000000000000000000000000000e+00;3.243356677497973711288281606357e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.634770096712509390712853019068e-02;4.974478965265790100791498673516e-03;5.278845856094166802408018668302e-03;9.948957930531715510014123537985e-03;9.948957930531630508563800674438e-03
4.102000000000000000000000000000e+03;5.758245502063356724420373211615e+00;1.979702061180695082942548879146e-01;2.012257385198056025554791403920e-02;2.000000000000000000000000000000e+00;1.059995907489907907006454479415e+00;1.104713633056033650348126684548e-01;5.973739084777902191847331891950e-02;0.000000000000000000000000000000e+00;3.253702660198614336761746557158e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.638400954602119735659115917770e-02;4.976425373575885970078847009290e-03;5.281190452757983724851875706463e-03;9.952850747151839594373257114057e-03;9.952850747151820512415021369179e-03
4.103000000000000000000000000000e+03;5.758810682237504252611870469991e+00;1.979920497699583781248122704710e-01;2.005464013794495264919603982889e-02;2.000000000000000000000000000000e+00;1.059986590861631938764730875846e+00;1.101119223369401434187153654420e-01;5.953951577749779650039485545676e-02;0.000000000000000000000000000000e+00;3.264115565127353058710868438652e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.642034653704044805389017369635e-02;4.978372543474347128311663368549e-03;5.283536041544500613809098865659e-03;9.956745086948787931691029484682e-03;9.956745086948711603858086505170e-03
4.104000000000000000000000000000e+03;5.759375745611800212486741656903e+00;1.980138953311244565114179749798e-01;1.998672738185789179987672525840e-02;2.000000000000000000000000000000e+00;1.059977279225935875572872646444e+00;1.097525042973338665897031773966e-01;5.934167672975117213685081196672e-02;0.000000000000000000000000000000e+00;3.274596043428848902295813516616e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.645671196242465855741343716545e-02;4.980320475259168711001933615989e-03;5.285882622863669055846003175247e-03;9.960640950518587222184407892200e-03;9.960640950518382524814242628963e-03
4.105000000000000000000000000000e+03;5.759940692220737901152460835874e+00;1.980357427995407260112870062585e-01;1.991883557381729161206429523645e-02;2.000000000000000000000000000000e+00;1.059967972579803241472973240889e+00;1.093931091810055877822094316798e-01;5.914387369181665909945166959005e-02;0.000000000000000000000000000000e+00;3.285144754722949325675962484183e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.649310584442974125796155249191e-02;4.982269169228460345411058085574e-03;5.288230197124614041792600716008e-03;9.964538338456970997802919498554e-03;9.964538338456957120015111684097e-03
4.106000000000000000000000000000e+03;5.760505522098785746720750466920e+00;1.980575921731909383449732331428e-01;1.985096470392521197934065924073e-02;2.000000000000000000000000000000e+00;1.059958670920220225042385209235e+00;1.090337369821766377864236119422e-01;5.894610665097770735298965405491e-02;0.000000000000000000000000000000e+00;3.295762367242638466585669121400e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.652952820533384076240324134233e-02;4.984218625680447885273327557343e-03;5.290578764736818782876692779382e-03;9.968437251360883627482323277036e-03;9.968437251360850667736279717701e-03
4.107000000000000000000000000000e+03;5.761070235280402407340716308681e+00;1.980794434500547374078394113894e-01;1.978311476228892390460956107745e-02;2.000000000000000000000000000000e+00;1.059949374244177011661349752103e+00;1.086743876950709841722186865809e-01;5.874837559452382451663510209983e-02;0.000000000000000000000000000000e+00;3.306449557975183351637982198667e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.656597906743129011708504094713e-02;4.986168844913476012881137222621e-03;5.292928326111357231753551388920e-03;9.972337689827016210530885587104e-03;9.972337689826927739633610769943e-03
4.108000000000000000000000000000e+03;5.761634831800017231273614015663e+00;1.981012966281225362585871607735e-01;1.971528573902323056010743584920e-02;2.000000000000000000000000000000e+00;1.059940082548664452843922845204e+00;1.083150613139135520768263631908e-01;5.855068050975086035858652167008e-02;0.000000000000000000000000000000e+00;3.317207012806385260650365864876e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.660245845303179895724454695483e-02;4.988119827226004769638034730406e-03;5.295278881658121994391308362538e-03;9.976239654452084132385536463516e-03;9.976239654452056376809920834603e-03
4.109000000000000000000000000000e+03;5.762199311692042691390724939993e+00;1.981231517053799184857609816390e-01;1.964747762424653293455989455651e-02;2.000000000000000000000000000000e+00;1.059930795830678063040863889910e+00;1.079557578329302935937761276364e-01;5.835302138396054189017903013337e-02;0.000000000000000000000000000000e+00;3.328035426666634336023697926521e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.663896638446324988125368804504e-02;4.990071572916608688696982198962e-03;5.297630431786720314746297333386e-03;9.980143145833276357992147609366e-03;9.980143145833246867693056003645e-03
4.110000000000000000000000000000e+03;5.762763674990884155135972832795e+00;1.981450086798202669946533660550e-01;1.957969040808417091059645542828e-02;2.000000000000000000000000000000e+00;1.059921514087216465327401238028e+00;1.075964772463498947407956052302e-01;5.815539820446090357730639652800e-02;0.000000000000000000000000000000e+00;3.338935503680973571755119522209e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.667550288407144865043818526829e-02;4.992024082283984601215998111456e-03;5.299982976907462867144360529892e-03;9.984048164567981345496328060563e-03;9.984048164567873792640817498523e-03
4.111000000000000000000000000000e+03;5.763327921730911462816493440187e+00;1.981668675494407116932649159935e-01;1.951192408066465891480767425037e-02;2.000000000000000000000000000000e+00;1.059912237315279615046392791555e+00;1.072372195484008611243709196970e-01;5.795781095856567671775749772678e-02;0.000000000000000000000000000000e+00;3.349907957321155999724782148519e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.671206797422246259632316878196e-02;4.993977355626942095379039443515e-03;5.302336517433310983382632741723e-03;9.987954711254059397829152544546e-03;9.987954711253903272716314631907e-03
4.112000000000000000000000000000e+03;5.763892051946482908419966406655e+00;1.981887283122422682701824214746e-01;1.944417863212615990575748980973e-02;2.000000000000000000000000000000e+00;1.059902965511871242298980178020e+00;1.068779847333146404420034514260e-01;5.776025963359523313078724982006e-02;0.000000000000000000000000000000e+00;3.360953510562214759105348349522e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.674866167729268412456278269929e-02;4.995931393244407853204691605242e-03;5.304691053772555252299181205444e-03;9.991862786488853870325854700241e-03;9.991862786488746317470344138201e-03
4.113000000000000000000000000000e+03;5.764456065671947015971454675309e+00;1.982105909662209841659574749428e-01;1.937645405260773889821734883299e-02;2.000000000000000000000000000000e+00;1.059893698673998851944588750484e+00;1.065187727953233465250093559007e-01;5.756274421687553044524321421704e-02;0.000000000000000000000000000000e+00;3.372072896039829403846965760749e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.678528401568521344344731005549e-02;4.997886195435425650546168441224e-03;5.307046586338732933885165010679e-03;9.995772390871068141526833983335e-03;9.995772390870889465008808372204e-03
4.114000000000000000000000000000e+03;5.765019962941621223251331684878e+00;1.982324555093890605661499648704e-01;1.930875033225750228571548916534e-02;2.000000000000000000000000000000e+00;1.059884436798670837021063562133e+00;1.061595837286610222172100748139e-01;5.736526469573886843900112353367e-02;0.000000000000000000000000000000e+00;3.383266856213571621703195546615e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.682193501181096395580283342497e-02;4.999841762499158091814788207330e-03;5.309403115540945600203670551309e-03;9.999683524998338735034764113152e-03;9.999683524998281489160056878518e-03
4.115000000000000000000000000000e+03;5.765583743789800763579478370957e+00;1.982543219397552292093678261153e-01;1.924106746122644304164417405900e-02;2.000000000000000000000000000000e+00;1.059875179882899587369138316717e+00;1.058004175275622793517271702513e-01;5.716782105752341719417941590109e-02;0.000000000000000000000000000000e+00;3.394536143531104183806990093331e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.685861468810847280108689005829e-02;5.001798094734884007894759605506e-03;5.311760641792720102905001056115e-03;1.000359618946996924371273252063e-02;1.000359618946981832277032253842e-02
4.116000000000000000000000000000e+03;5.766147408250779093918936268892e+00;1.982761902553294430795460812078e-01;1.917340542967365529802847845531e-02;2.000000000000000000000000000000e+00;1.059865927923701045543225518486e+00;1.054412741862643249080022656017e-01;5.697041328957359873630394986321e-02;0.000000000000000000000000000000e+00;3.405881520597545033396391644942e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.689532306702488134719786216920e-02;5.003755192441997588781443795369e-03;5.314119165504134663369217861373e-03;1.000751038488421722216781262205e-02;1.000751038488400558590374345158e-02
4.117000000000000000000000000000e+03;5.766710956358816808631218009396e+00;1.982980604541295654996702069184e-01;1.910576422776171651163323872424e-02;2.000000000000000000000000000000e+00;1.059856680918093374543786922004e+00;1.050821536990052540438966843794e-01;5.677304137923994131753602232493e-02;0.000000000000000000000000000000e+00;3.417303760346684492893443163553e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.693206017102916766114972801915e-02;5.005713055920013587751782324631e-03;5.316478687087886068063369293668e-03;1.001142611184006186997308418540e-02;1.001142611183999941992794902035e-02
4.118000000000000000000000000000e+03;5.767274388148168284828898322303e+00;1.983199325341719054804912047985e-01;1.903814384565900505452695767872e-02;2.000000000000000000000000000000e+00;1.059847438863096735772728607117e+00;1.047230560600242582625085674408e-01;5.657570531387876716644669272682e-02;0.000000000000000000000000000000e+00;3.428803646216870611856952777430e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.696882602260917666248118962358e-02;5.007671685468560382470393221865e-03;5.318839206956109920410025182491e-03;1.001534337093712249966426242054e-02;1.001534337093706525378955518590e-02
4.119000000000000000000000000000e+03;5.767837703653047043417245731689e+00;1.983418064934809321719910713000e-01;1.897054427353978695025560341492e-02;2.000000000000000000000000000000e+00;1.059838201755735509479450229264e+00;1.043639812635625135905925731095e-01;5.637840508085254637160588231382e-02;0.000000000000000000000000000000e+00;3.440381972330036966511990215167e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.700562064426960090512963574838e-02;5.009631081387385179159998926934e-03;5.321200725521727653566372850946e-03;1.001926216277498893347797093156e-02;1.001926216277479984861908945959e-02
4.120000000000000000000000000000e+03;5.768400902907674598907306062756e+00;1.983636823300818363691178092267e-01;1.890296550158430954891031205989e-02;2.000000000000000000000000000000e+00;1.059828969593036074314795769169e+00;1.040049293038628475116524896293e-01;5.618114066752995239273360539300e-02;0.000000000000000000000000000000e+00;3.452039543674464451561423317116e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.704244405852749111307531393322e-02;5.011591243976353145239688302581e-03;5.323563243195780260441640763247e-03;1.002318248795272537243761235004e-02;1.002318248795268026962723695306e-02
4.121000000000000000000000000000e+03;5.768963985946236050494917435572e+00;1.983855600420032228026201437387e-01;1.883540751997721252042339301624e-02;2.000000000000000000000000000000e+00;1.059819742372028583687892933085e+00;1.036459001751687813985824959673e-01;5.598391206128545266595963880718e-02;0.000000000000000000000000000000e+00;3.463777176291044611333713731938e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.707929628792709153550788414577e-02;5.013552173535447409324916634432e-03;5.325926760392445113989623450834e-03;1.002710434707115502717122978993e-02;1.002710434707093124784282878181e-02
4.122000000000000000000000000000e+03;5.769526952802895181093845167197e+00;1.984074396272782481176477631379e-01;1.876787031890960258384559722344e-02;2.000000000000000000000000000000e+00;1.059810520089744079186289127392e+00;1.032868938717260709481138292176e-01;5.578671924949969024298823683239e-02;0.000000000000000000000000000000e+00;3.475595697463932688686671923506e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.711617735502007797698809099529e-02;5.015513870364763857057077700574e-03;5.328291277523688682093983004506e-03;1.003102774072960577667057435747e-02;1.003102774072956587803062689090e-02
4.123000000000000000000000000000e+03;5.770089803511824655402051575948e+00;1.984293210839385979138427273938e-01;1.870035388857642713600348827185e-02;2.000000000000000000000000000000e+00;1.059801302743218487378840109159e+00;1.029279103877809714573388077952e-01;5.558956221955922705202368661048e-02;0.000000000000000000000000000000e+00;3.487495945914442004726074841869e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.715308728238349483818936391799e-02;5.017476334764520672082621643995e-03;5.330656795002566838981294949917e-03;1.003495266952907777335823880094e-02;1.003495266952903960944176731118e-02
4.124000000000000000000000000000e+03;5.770652538107143847412316972623e+00;1.984512044100274763547275824749e-01;1.863285821918043289047162147654e-02;2.000000000000000000000000000000e+00;1.059792090329490843458870585891e+00;1.025689497175821668362161176447e-01;5.539244095885688390357159960331e-02;0.000000000000000000000000000000e+00;3.499478772000028884564537534629e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.719002609260953412517736182963e-02;5.019439567035052264520889053756e-03;5.333023313243034045638690798796e-03;1.003887913407018606104514901745e-02;1.003887913407012361100001385239e-02
4.125000000000000000000000000000e+03;5.771215156622970354760582267772e+00;1.984730896035839520230581456417e-01;1.856538330092815519689608549925e-02;2.000000000000000000000000000000e+00;1.059782882845600404664310190128e+00;1.022100118553793124398509917228e-01;5.519535545479120619560831073613e-02;0.000000000000000000000000000000e+00;3.511545037916119493814903762541e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.722699380830607668313447788933e-02;5.021403567476810138325848953400e-03;5.335390832657626626611691023072e-03;1.004280713495363241971602974445e-02;1.004280713495355609188308676494e-02
4.126000000000000000000000000000e+03;5.771777659093405787871233769692e+00;1.984949766626531442170744412579e-01;1.849792912403114275576854197425e-02;2.000000000000000000000000000000e+00;1.059773680288592423437421530252e+00;1.018510967954230073129195943693e-01;5.499830569476680391938216985181e-02;0.000000000000000000000000000000e+00;3.523695617903036328422139433769e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.726399045210384619597476785202e-02;5.023368336390362891286098800947e-03;5.337759353661842079419308504384e-03;1.004673667278094782717712263320e-02;1.004673667278079864095818862779e-02
4.127000000000000000000000000000e+03;5.772340045552532217243424383923e+00;1.985168655852851127274760756336e-01;1.843049567870838276184564108462e-02;2.000000000000000000000000000000e+00;1.059764482655511930175862289616e+00;1.014922045319665011575693824852e-01;5.480129166619456676512456283490e-02;0.000000000000000000000000000000e+00;3.535931398457466210555333319121e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.730101604664301018221550521048e-02;5.025333874076397949748340465703e-03;5.340128876667192374394499410073e-03;1.005066774815289651345828758622e-02;1.005066774815280283839058483863e-02
4.128000000000000000000000000000e+03;5.772902316034400627131617511623e+00;1.985387563695282520104257173443e-01;1.836308295518247410416101672581e-02;2.000000000000000000000000000000e+00;1.059755289943409506392413277354e+00;1.011333350592631824538258911161e-01;5.460431335649097023265952088877e-02;0.000000000000000000000000000000e+00;3.548253278547391226238616468436e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.733807061458959047905992179039e-02;5.027300180835718966532166263050e-03;5.342499402089379706426441885014e-03;1.005460036167148824004513585351e-02;1.005460036167147262753385206224e-02
4.129000000000000000000000000000e+03;5.773464470573057560898178053321e+00;1.985606490134404211733709644250e-01;1.829569094368228496239048297412e-02;2.000000000000000000000000000000e+00;1.059746102149337287912089777819e+00;1.007744883715686046166126743628e-01;5.440737075307875564300630344405e-02;0.000000000000000000000000000000e+00;3.560662169832573380190421374891e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.737515417862511041269257816566e-02;5.029267256969249290377010908060e-03;5.344870930342438333782162374064e-03;1.005853451393882297404402947905e-02;1.005853451393861133777996030858e-02
4.130000000000000000000000000000e+03;5.774026509202530021980237506796e+00;1.985825435150799511685448806020e-01;1.822831963444222769243907578129e-02;2.000000000000000000000000000000e+00;1.059736919270349631005956325680e+00;1.004156644631399308842389928031e-01;5.421046384338662482704762624053e-02;0.000000000000000000000000000000e+00;3.573158996889229475218963116845e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.741226676144212615060524740329e-02;5.031235102778027629133461573474e-03;5.347243461839188208295503557110e-03;1.006247020555606566660777900779e-02;1.006247020555601015545654774996e-02
4.131000000000000000000000000000e+03;5.774588431956814815748657565564e+00;1.986044398725043957920632919922e-01;1.816096901770132207576402549876e-02;2.000000000000000000000000000000e+00;1.059727741303505554881780881260e+00;1.000568633282348102175873805209e-01;5.401359261484912216433329490428e-02;0.000000000000000000000000000000e+00;3.585744697439455664494944997500e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.744940838576270497606302001259e-02;5.033203718563213253933685820130e-03;5.349616996996335062386496161935e-03;1.006640743712644212037865543152e-02;1.006640743712635711892833256798e-02
4.132000000000000000000000000000e+03;5.775150238869903418503781722393e+00;1.986263380837810232915074948323e-01;1.809363908370419798954387147205e-02;2.000000000000000000000000000000e+00;1.059718568245864966925751105009e+00;9.969808496111304263465058284055e-02;5.381675705490700234445711203080e-02;0.000000000000000000000000000000e+00;3.598420222585817576654854121898e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.748657907431996783031991071766e-02;5.035173104626079060297527689727e-03;5.351991536228779648698417048536e-03;1.007034620925237669575302845715e-02;1.007034620925218934561762296198e-02
4.133000000000000000000000000000e+03;5.775711929975762437550201866543e+00;1.986482381469797109385666544767e-01;1.802632982270178929606885276371e-02;2.000000000000000000000000000000e+00;1.059709400094491105193128532846e+00;9.933932935603601022123143593490e-02;5.361995715100680709452873884402e-02;0.000000000000000000000000000000e+00;3.611186537051053972030567607021e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.752377884986150324841958081379e-02;5.037143261268019374388149600463e-03;5.354367079949919581982609173565e-03;1.007428652253608905575710252833e-02;1.007428652253601446264763552563e-02
4.134000000000000000000000000000e+03;5.776273505308340716624115884770e+00;1.986701400601675326917927577597e-01;1.795904122494945340249294929436e-02;2.000000000000000000000000000000e+00;1.059700236846450982497458426224e+00;9.898059650726583058588659014276e-02;5.342319289060112885714204367105e-02;0.000000000000000000000000000000e+00;3.624044619422391293878105145154e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.756100773515996305018660450514e-02;5.039114188790545616203342405015e-03;5.356743628576072883962222448417e-03;1.007822837758108949768320883322e-02;1.007822837758105827266064125070e-02
4.135000000000000000000000000000e+03;5.776834964901571112250167061575e+00;1.986920438214209716498714897170e-01;1.789177328070736677778640455472e-02;2.000000000000000000000000000000e+00;1.059691078498813610053730371874e+00;9.862188640906634218286086479566e-02;5.322646426114845119581531207587e-02;0.000000000000000000000000000000e+00;3.636995462401568061927559227797e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.759826575300418749492337155971e-02;5.041085887495287166937263378941e-03;5.359121182523654720875061485685e-03;1.008217177499084668546025511660e-02;1.008217177499071831592303283287e-02
4.136000000000000000000000000000e+03;5.777396308789365164670925878454e+00;1.987139494288147900658003663921e-01;1.782452598024438644719324997823e-02;2.000000000000000000000000000000e+00;1.059681925048650663612193056906e+00;9.826319905570309043429944040327e-02;5.302977125011338471738397970512e-02;0.000000000000000000000000000000e+00;3.650040073060999319676245278288e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.763555292619402886655777251690e-02;5.043058357683991368980436220681e-03;5.361499742205364481273388577165e-03;1.008611671536821519090665333351e-02;1.008611671536802957549472381515e-02
4.137000000000000000000000000000e+03;5.777957537005619315095827914774e+00;1.987358568804346858893694616199e-01;1.775729931383006679479485967477e-02;2.000000000000000000000000000000e+00;1.059672776493037371636773968930e+00;9.790453444144278649652335388964e-02;5.283311384496623686057859003995e-02;0.000000000000000000000000000000e+00;3.663179473103173305198465570243e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.767286927755476355628161400091e-02;5.045031599658523525919751051561e-03;5.363879308038871536468139566978e-03;1.009006319931715633941848864197e-02;1.009006319931700021430565072933e-02
4.138000000000000000000000000000e+03;5.778518649584205135738557146396e+00;1.987577661743583912201671637376e-01;1.769009327174200438270723623191e-02;2.000000000000000000000000000000e+00;1.059663632829051405082054770901e+00;9.754589256055305745984895793299e-02;5.263649203318337965740170147910e-02;0.000000000000000000000000000000e+00;3.676414699128796766125493178379e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.771021482992795353927917290093e-02;5.047005613720867769900202404187e-03;5.366259880440540745716315740310e-03;1.009401122744171298839521710988e-02;1.009401122744168870226655343458e-02
4.139000000000000000000000000000e+03;5.779079646558981764314921747427e+00;1.987796773086789314799460726135e-01;1.762290784426391240802267645904e-02;2.000000000000000000000000000000e+00;1.059654494053772877393271301116e+00;9.718727340730372310506623989568e-02;5.243990580224735381653644594735e-02;0.000000000000000000000000000000e+00;3.689746802908884168448189200262e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-4.774758960617353498179227244691e-02;5.048980400173123592177937268843e-03;5.368641459826486300732639733724e-03;1.009796080034641718725652026478e-02;1.009796080034625238852630246811e-02
