# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;adv_budget;adv_disadvantage;adv_dist_sup;adv_dist_mean
4.315000000000000000000000000000e+03;5.703897725070968149907457700465e+00;1.945092310884423414396593443598e-01;7.435053299368930314339198872631e-03;2.000000000000000000000000000000e+00;1.073058766297350308249747286027e+00;4.178264243283153628327752926452e-02;2.259170741477577876166193959762e-02;0.000000000000000000000000000000e+00;8.404839509276208764365634351634e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.724202844957659186420073638146e-01;2.157500000000000042743586448069e-02;2.291360681065409549139744171953e-02;4.315000000000011881606809538425e-02;4.315000000000000779376563286860e-02
4.316000000000000000000000000000e+03;5.704397131888148564371476822998e+00;1.945286490790294198216514587330e-01;7.371692888303953833384341010060e-03;2.000000000000000000000000000000e+00;1.073050964433439169454231887357e+00;4.143146602890998564383551183710e-02;2.240060327174122137283696076793e-02;0.000000000000000000000000000000e+00;8.475542665952519663652431347600e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.728247177979446824735987320310e-01;2.158000000000000195843341543878e-02;2.292005736110992383802731353626e-02;4.316000000000023983925956372332e-02;4.316000000000014269474490902212e-02
4.317000000000000000000000000000e+03;5.704896435523698627889643830713e+00;1.945480686802043279737262082563e-01;7.308351429328830556331197954023e-03;2.000000000000000000000000000000e+00;1.073043166207978682535895131878e+00;4.108031187086900321014937276232e-02;2.220953215269157524081045096409e-02;0.000000000000000000000000000000e+00;8.547450147926155539224168933288e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.732292448132232820512399484869e-01;2.158500000000000001998401444325e-02;2.292650829576195828374274299222e-02;4.317000000000018045120953047444e-02;4.317000000000002779554364451542e-02
4.318000000000000000000000000000e+03;5.705395636013300020294991554692e+00;1.945674898906445682289501064588e-01;7.245028913634918299457865487057e-03;2.000000000000000000000000000000e+00;1.073035371618553668326967454050e+00;4.072917995309145722249155596728e-02;2.201849404638147461588104647490e-02;0.000000000000000000000000000000e+00;8.620592988469273285079275126463e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.736338655416121534713624896540e-01;2.159000000000000155098156540134e-02;2.293295961455454889943439411581e-02;4.318000000000005167422045815329e-02;4.318000000000003085753874643160e-02
4.319000000000000000000000000000e+03;5.705894733392626427814775524894e+00;1.945869127090316674788539330621e-01;7.181725332418518840948973291916e-03;2.000000000000000000000000000000e+00;1.073027580662751168105728538649e+00;4.037807026996174941668726887656e-02;2.182748894157084118550216089716e-02;0.000000000000000000000000000000e+00;8.695003296320330879454196804090e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.740385799831155155814599311270e-01;2.159500000000000308197911635943e-02;2.293941131743016184629802012296e-02;4.319000000000008943068507960561e-02;4.319000000000008249179117569838e-02
4.320000000000000000000000000000e+03;5.706393727697353313033090671524e+00;1.946063371340494563277445649874e-01;7.118440676880245614188691405388e-03;2.000000000000000000000000000000e+00;1.073019793338159999507297470700e+00;4.002698281586535705711682453511e-02;2.163651682702485978815332146041e-02;0.000000000000000000000000000000e+00;8.770714302678778509503310090167e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.744433881377288164671313097642e-01;2.160000000000000114352971536391e-02;2.294586340433043061826090536215e-02;4.320000000000019657608874013022e-02;4.319999999999999534816552682059e-02
4.321000000000000000000000000000e+03;5.706892618963102847828849917278e+00;1.946257631643837637813732044378e-01;7.055174938226453987266673095746e-03;2.000000000000000000000000000000e+00;1.073012009642373421058891835855e+00;3.967591758518917988141083696974e-02;2.144557769151420739683899796546e-02;0.000000000000000000000000000000e+00;8.847760410688043988813866747023e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.748482900054523891952840131125e-01;2.160499999999999920508031436839e-02;2.295231587519900792737637118535e-02;4.321000000000016494361432251026e-02;4.320999999999997065458501310786e-02
4.322000000000000000000000000000e+03;5.707391407225520296719878388103e+00;1.946451907987238882924430072308e-01;6.991928107666302641409750151524e-03;2.000000000000000000000000000000e+00;1.073004229572982914930889819516e+00;3.932487457232144989482947039505e-02;2.125467152381451535481104997416e-02;0.000000000000000000000000000000e+00;8.926177247554335086876520222177e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.752532855862861227436155786563e-01;2.161000000000000073607786532648e-02;2.295876872997858544889204779338e-02;4.322000000000002228883744237464e-02;4.321999999999992514432278767345e-02
4.323000000000000000000000000000e+03;5.707890092520203850767757103313e+00;1.946646200357602107811061387110e-01;6.928700176413827432897463154404e-03;2.000000000000000000000000000000e+00;1.072996453127585070319582882803e+00;3.897385377165078768069150783049e-02;2.106379831270676489252124952145e-02;0.000000000000000000000000000000e+00;9.006001719478115563610742810852e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.756583748802466704574953837437e-01;2.161500000000000226707541628457e-02;2.296522196861396081235540123089e-02;4.323000000000027515101308495105e-02;4.323000000000012943424110289925e-02
4.324000000000000000000000000000e+03;5.708388674882767688245621684473e+00;1.946840508741900788169942870809e-01;6.865491135691098589788339268125e-03;2.000000000000000000000000000000e+00;1.072988680303776032332052636775e+00;3.862285517756883224116393193981e-02;2.087295804697775897240674680688e-02;0.000000000000000000000000000000e+00;9.087272069571102756091462993027e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.760635578873051665382831743045e-01;2.162000000000000032862601528905e-02;2.297167559104454359619751357968e-02;4.324000000000008392397887746483e-02;4.323999999999995208499470322749e-02
4.325000000000000000000000000000e+03;5.708887154348778913970363646513e+00;1.947034833127081199233288089090e-01;6.802300976720000724728976138067e-03;2.000000000000000000000000000000e+00;1.072980911099158829458133368462e+00;3.827187878446640378893306433383e-02;2.068215071541880389904832782122e-02;0.000000000000000000000000000000e+00;9.170027938936207295705926867413e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.764688346074938074536930798786e-01;2.162500000000000185962356624714e-02;2.297812959721795902923169307996e-02;4.325000000000019800827644189667e-02;4.325000000000018413048863408221e-02
4.326000000000000000000000000000e+03;5.709385530953819731792009406490e+00;1.947229173500127641371904019252e-01;6.739129690730582926405656252200e-03;2.000000000000000000000000000000e+00;1.072973145511331383161746089172e+00;3.792092458673727156659438719544e-02;2.049137630682701036177739695177e-02;0.000000000000000000000000000000e+00;9.254310431146795315471287324272e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.768742050407902777209301348194e-01;2.162999999999999992117416525161e-02;2.298458398707358199541950227740e-02;4.326000000000026352031667897791e-02;4.326000000000006229239346566828e-02
4.327000000000000000000000000000e+03;5.709883804733433265710118575953e+00;1.947423529848103240791346024707e-01;6.675977268955853721754678531397e-03;2.000000000000000000000000000000e+00;1.072965383537900718735613736499e+00;3.756999257877550318918125071832e-02;2.030063481000454750358130695531e-02;0.000000000000000000000000000000e+00;9.340162180311476630700795453777e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.772796691872040142357036529575e-01;2.163500000000000145217171620970e-02;2.299103876055752504470319763641e-02;4.327000000000018331558493400735e-02;4.327000000000007923217637539892e-02
4.328000000000000000000000000000e+03;5.710381975723157310653732565697e+00;1.947617902158030323001014494366e-01;6.612843702634939140050374106750e-03;2.000000000000000000000000000000e+00;1.072957625176471641026409997721e+00;3.721908275497688017852127018159e-02;2.010992621375894129354122696896e-02;0.000000000000000000000000000000e+00;9.427627422986407240701467458166e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.776852270467305761059151336667e-01;2.164000000000000298316926716780e-02;2.299749391761185535187905770727e-02;4.327999999999999208855072652113e-02;4.327999999999994351629339917054e-02
4.329000000000000000000000000000e+03;5.710880043958516338875597284641e+00;1.947812290416992830888176513326e-01;6.549728983008104056529052883207e-03;2.000000000000000000000000000000e+00;1.072949870424651619416067660495e+00;3.686819510973769059569704609203e-02;1.991925050690268594877352370531e-02;0.000000000000000000000000000000e+00;9.516752074169769134992513670568e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.780908786193791781826689657464e-01;2.164500000000000104471986617227e-02;2.300394945818178688012878296831e-02;4.328999999999991882271288545780e-02;4.328999999999984943377384638552e-02
4.330000000000000000000000000000e+03;5.711378009475010841811126738321e+00;1.948006694612101075136934014154e-01;6.486633101323833333617940866134e-03;2.000000000000000000000000000000e+00;1.072942119280051898044803238008e+00;3.651732963745620702544769642373e-02;1.972860767825392047658539240729e-02;0.000000000000000000000000000000e+00;9.607583807679077533836498048458e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.784966239051548164695759624010e-01;2.165000000000000257571741713036e-02;2.301040538221183623379673122145e-02;4.329999999999997045696531472458e-02;4.329999999999998433475312253904e-02
4.331000000000000000000000000000e+03;5.711875872308141310895734932274e+00;1.948201114730465366431388929414e-01;6.423556048833384789220612987037e-03;2.000000000000000000000000000000e+00;1.072934371740283499008228318417e+00;3.616648633253154165867471192541e-02;1.953799771663574866287227393968e-02;0.000000000000000000000000000000e+00;9.700172141174540768604472873449e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.789024629040477210040194222529e-01;2.165500000000000063726801613484e-02;2.301686168964447998241951154341e-02;4.331000000000000821342993617691e-02;4.330999999999996658006651273354e-02
4.332000000000000000000000000000e+03;5.712373632493378927676985767903e+00;1.948395550759268179952243826847e-01;6.360497816794221347114213216400e-03;2.000000000000000000000000000000e+00;1.072926627802961885294052990503e+00;3.581566518936449283749823280232e-02;1.934742061087684969478139862531e-02;0.000000000000000000000000000000e+00;9.794568526175188513671621137746e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.793083956160644421018446337257e-01;2.165999999999999869881861513932e-02;2.302331838042466841121047593788e-02;4.332000000000005290878846153646e-02;4.332000000000005290878846153646e-02
4.333000000000000000000000000000e+03;5.712871290066185991918246145360e+00;1.948590002685675615090588053135e-01;6.297458396467115783468049272642e-03;2.000000000000000000000000000000e+00;1.072918887465702963979197193112e+00;3.546486620235674014356419547767e-02;1.915687634981088488528300217695e-02;0.000000000000000000000000000000e+00;9.890826443391651651149132362661e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.797144220411994286479284710367e-01;2.166500000000000369926311805102e-02;2.302977545449560320411919178696e-02;4.333000000000004903188965954541e-02;4.332999999999998658184452438036e-02
4.334000000000000000000000000000e+03;5.713368845062005263457649562042e+00;1.948784470496900678160301367825e-01;6.234437779118088412966258715642e-03;2.000000000000000000000000000000e+00;1.072911150726124862586630115402e+00;3.511408936591130236504199046976e-02;1.896636492227685502620637691962e-02;0.000000000000000000000000000000e+00;9.989001503761467393172068796048e-03;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.801205421794570105120669722965e-01;2.167000000000000176081371705550e-02;2.303623291180249485488040761538e-02;4.333999999999999658273353020377e-02;4.333999999999992719379449113148e-02
4.335000000000000000000000000000e+03;5.713866297516277725776490115095e+00;1.948978954180204115065322412192e-01;6.171435956016376594979178094036e-03;2.000000000000000000000000000000e+00;1.072903417581848373174580046907e+00;3.476333467443185054612797557638e-02;1.877588631711878466856724401168e-02;0.000000000000000000000000000000e+00;1.008915155557608446523776279946e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.805267560308438490324078884441e-01;2.167499999999999982236431605997e-02;2.304269075229054691833496804065e-02;4.335000000000011066703109463560e-02;4.334999999999995801136520867658e-02
4.336000000000000000000000000000e+03;5.714363647464400841613496595528e+00;1.949173453722803373011629446410e-01;6.108452918437550296926197290759e-03;2.000000000000000000000000000000e+00;1.072895688030496508247324527474e+00;3.441260212232433168821899016621e-02;1.858544052318625988684530625505e-02;0.000000000000000000000000000000e+00;1.019133679814577045363854779225e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.809330635953522836700813058997e-01;2.168000000000000135336186701807e-02;2.304914897590343292321790613641e-02;4.336000000000007903455667701564e-02;4.335999999999996801225421449999e-02
4.337000000000000000000000000000e+03;5.714860894941796942703149397857e+00;1.949367969112020815281027807941e-01;6.045488657660947305616527813754e-03;2.000000000000000000000000000000e+00;1.072887962069692946442955872044e+00;3.406189170399517157639124320667e-02;1.839502752933389398415364723860e-02;0.000000000000000000000000000000e+00;1.029561990245703509416763665740e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.813394648729838687373216998822e-01;2.168499999999999941491246602254e-02;2.305560758258565559608577189010e-02;4.337000000000000576871883595231e-02;4.336999999999988086862856562220e-02
4.338000000000000000000000000000e+03;5.715358039983833293717907508835e+00;1.949562500335177972488054365385e-01;5.982543164970578752903662689278e-03;2.000000000000000000000000000000e+00;1.072880239697065363202455046121e+00;3.371120341385219765228953292535e-02;1.820464732442157729241927199837e-02;0.000000000000000000000000000000e+00;1.040206613934267429466551391215e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.817459598637424900147152584395e-01;2.169000000000000094591001698063e-02;2.306206657228308809504113696676e-02;4.337999999999987699172976363116e-02;4.337999999999987005283585972393e-02
4.339000000000000000000000000000e+03;5.715855082625884264757587516215e+00;1.949757047379600816139344487965e-01;5.919616431654190630284873009259e-03;2.000000000000000000000000000000e+00;1.072872520910241656011407940241e+00;3.336053724630429206943205144853e-02;1.801429989731426900556598980074e-02;0.000000000000000000000000000000e+00;1.051074351570832794700027790213e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.821525485676456890260510590451e-01;2.169500000000000247690756793872e-02;2.306852594494212746467631802716e-02;4.339000000000028944846519607381e-02;4.339000000000015067058711792924e-02
4.340000000000000000000000000000e+03;5.716352022903317120494648406748e+00;1.949951610232665555333397833238e-01;5.856708449006283942472883552455e-03;2.000000000000000000000000000000e+00;1.072864805706851942801449695253e+00;3.300989319576218272711543022524e-02;1.782398523688250371876939937010e-02;0.000000000000000000000000000000e+00;1.062172291942175064716202825821e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.825592309846570504561213965644e-01;2.170000000000000053845816694320e-02;2.307498570050381045404286339817e-02;4.340000000000013291590050812374e-02;4.340000000000000107691633388640e-02
4.341000000000000000000000000000e+03;5.716848860851459157572662661551e+00;1.950146188881770603629206561891e-01;5.793819208324809191812398978527e-03;2.000000000000000000000000000000e+00;1.072857094084531226485523802694e+00;3.265927125663727753623888361290e-02;1.763370333200187101141409584670e-02;0.000000000000000000000000000000e+00;1.073507827349737091260362120693e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.829660071147994448992335492221e-01;2.170500000000000206945571790129e-02;2.308144583891576576140103327361e-02;4.340999999999999026112362798813e-02;4.340999999999993474997239673030e-02
4.342000000000000000000000000000e+03;5.717345596505639448992042161990e+00;1.950340783314342962828646932394e-01;5.730948700909991103125129541240e-03;2.000000000000000000000000000000e+00;1.072849386040913177708944203914e+00;3.230867142334181013607619092909e-02;1.744345417155272054410275472947e-02;0.000000000000000000000000000000e+00;1.085088670029344878886767844506e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.833728769580773132474860176444e-01;2.171000000000000013100631690577e-02;2.308790636012386307540644736491e-02;4.342000000000000720090653771877e-02;4.341999999999995862864921036817e-02
4.343000000000000000000000000000e+03;5.717842229901169304184804786928e+00;1.950535393517829063636526143455e-01;5.668096918070235357145492116615e-03;2.000000000000000000000000000000e+00;1.072841681573634131652283940639e+00;3.195809369029012358964791928884e-02;1.725323774442128962891551680059e-02;0.000000000000000000000000000000e+00;1.096922869649769212430090448152e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.837798405144881019879221639712e-01;2.171500000000000166200386786386e-02;2.309436726407364942614819369737e-02;4.343000000000007271294677480000e-02;4.343000000000003801847725526386e-02
4.344000000000000000000000000000e+03;5.718338761073351150798771413974e+00;1.950730019479694488104826177732e-01;5.605263851116464718371545927766e-03;2.000000000000000000000000000000e+00;1.072833980680333532120585005032e+00;3.160753805189721321600160308662e-02;1.706305403949862423140793055154e-02;0.000000000000000000000000000000e+00;1.109018831970419449728382232934e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.841868977840247056931843872007e-01;2.172000000000000319300141882195e-02;2.310082855070848956158258147298e-02;4.344000000000007577494187671618e-02;4.343999999999986760812475949933e-02
4.345000000000000000000000000000e+03;5.718835190057449224809715815354e+00;1.950924661187455888544661775086e-01;5.542449491364913674584791181132e-03;2.000000000000000000000000000000e+00;1.072826283358653931543358339695e+00;3.125700450257948986854117379153e-02;1.687290304568111673488850499325e-02;0.000000000000000000000000000000e+00;1.121385338752377974769203206051e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.845940487666950069467475259444e-01;2.172500000000000125455201782643e-02;2.310729021997684831668529170656e-02;4.344999999999994005905890048780e-02;4.344999999999989842569547704443e-02
4.346000000000000000000000000000e+03;5.719331516888741973048126965296e+00;1.951119318628624921263536862170e-01;5.479653830135288762603895662551e-03;2.000000000000000000000000000000e+00;1.072818589606236105993275486981e+00;3.090649303675428380411283058038e-02;1.668278475187014858738265843385e-02;0.000000000000000000000000000000e+00;1.134031569019693097555290250966e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.850012934625078875328085814544e-01;2.172999999999999931610261683090e-02;2.311375227182419639371246944393e-02;4.346000000000014434897721571360e-02;4.346000000000001944888694538349e-02
4.347000000000000000000000000000e+03;5.719827741602475867921384633519e+00;1.951313991790776802837115155853e-01;5.416876858754079288038596473598e-03;2.000000000000000000000000000000e+00;1.072810899420725716524316339928e+00;3.055600364884086816985586665396e-02;1.649269914697277725212920529430e-02;0.000000000000000000000000000000e+00;1.146967121780822010390643583833e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.854086318714428083254119883350e-01;2.173500000000000084710016778899e-02;2.312021470619433569093637004244e-02;4.347000000000000863309423948522e-02;4.346999999999987679411006524788e-02
4.348000000000000000000000000000e+03;5.720323864233884059160573087865e+00;1.951508680661488415175597310736e-01;5.354118568548987995570076492413e-03;2.000000000000000000000000000000e+00;1.072803212799771088725719891954e+00;3.020553633325843631562968027993e-02;1.630264621990040740939775787410e-02;0.000000000000000000000000000000e+00;1.160202040325915978646875714730e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.858160639935214186735379371385e-01;2.174000000000000237809771874709e-02;2.312667752303629656318584295605e-02;4.348000000000003945066495703031e-02;4.347999999999998393951372577249e-02
4.349000000000000000000000000000e+03;5.720819884818185485642061394174e+00;1.951703385228352738423041046190e-01;5.291378950855135307462795424271e-03;2.000000000000000000000000000000e+00;1.072795529741019437963700511318e+00;2.985509108442846101794110325045e-02;1.611262595957026200199635468380e-02;0.000000000000000000000000000000e+00;1.173746838232885177089048767129e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.862235898287340596368721890030e-01;2.174500000000000043964831775156e-02;2.313314072229460255369914989387e-02;4.349000000000005639044786676095e-02;4.349000000000000087929663550312e-02
4.350000000000000000000000000000e+03;5.721315803390593757171700417530e+00;1.951898105479009937202050650740e-01;5.228657997010672207893744456442e-03;2.000000000000000000000000000000e+00;1.072787850242123530719595692062e+00;2.950466789677334139563313897270e-02;1.592263835490474038758534902627e-02;0.000000000000000000000000000000e+00;1.187612527219727293070761220406e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.866312093770888358434945075714e-01;2.175000000000000197064586870965e-02;2.313960430391613989908883297630e-02;4.350000000000025374147227807953e-02;4.350000000000008720801858430605e-02
4.351000000000000000000000000000e+03;5.721811619986294061845910619013e+00;1.952092841401147360613776982063e-01;5.165955698359676363795589537631e-03;2.000000000000000000000000000000e+00;1.072780174300736133474742928229e+00;2.915426676471685740743566839228e-02;1.573268339483129690803409062028e-02;0.000000000000000000000000000000e+00;1.201810647001591916827045736227e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.870389226385686498588256654330e-01;2.175500000000000003219646771413e-02;2.314606826784620929871039152204e-02;4.351000000000002088107464714994e-02;4.350999999999997230881731979935e-02
4.352000000000000000000000000000e+03;5.722307334640462705976915458450e+00;1.952287592982422936849218331190e-01;5.103272046248184812267112420159e-03;2.000000000000000000000000000000e+00;1.072772501914512677245738814236e+00;2.880388768268325044852318228550e-02;1.554276106828237150048188652818e-02;0.000000000000000000000000000000e+00;1.216353297319775449147893908730e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.874467296131952620541483156558e-01;2.176000000000000156319401867222e-02;2.315253261403302231791201393207e-02;4.352000000000003088196365297335e-02;4.352000000000001006528194125167e-02
4.353000000000000000000000000000e+03;5.722802947388255567773285292787e+00;1.952482360210545941914261902639e-01;5.040607032029684360374677254413e-03;2.000000000000000000000000000000e+00;1.072764833081109481227599644626e+00;2.845353064509860765984861075140e-02;1.535287136419572449896886467968e-02;0.000000000000000000000000000000e+00;1.231253172333029999307996149582e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.878546303009656748272959703172e-01;2.176500000000000309419156963031e-02;2.315899734242330559874645246055e-02;4.353000000000020741630635257025e-02;4.353000000000009639400389005459e-02
4.354000000000000000000000000000e+03;5.723298458264832078157269279473e+00;1.952677143073275056739390720395e-01;4.977960647060851104295231550623e-03;2.000000000000000000000000000000e+00;1.072757167798186861418230364507e+00;2.810319564639024436658587546845e-02;1.516301427151436204132650686915e-02;0.000000000000000000000000000000e+00;1.246523597572440737735188776014e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.882626247018640119890164896788e-01;2.177000000000000115574216863479e-02;2.316546245296142308989217895032e-02;4.354000000000006476152947243463e-02;4.353999999999989128918187475392e-02
4.355000000000000000000000000000e+03;5.723793867305312588200649770442e+00;1.952871941558378954262309434853e-01;4.915332882700950214993618203607e-03;2.000000000000000000000000000000e+00;1.072749506063406688127770394203e+00;2.775288268098587834975532473436e-02;1.497318977918605034660437524963e-02;0.000000000000000000000000000000e+00;1.262178569688974898166389237986e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.886707128159140323120368520904e-01;2.177500000000000268673971959288e-02;2.317192794559791435560214267753e-02;4.355000000000010251799409388695e-02;4.355000000000001925126724700021e-02
4.356000000000000000000000000000e+03;5.724289174544811231726271216758e+00;1.953066755653637687206725104261e-01;4.852723730317592618077604527116e-03;2.000000000000000000000000000000e+00;1.072741847874429943487939453917e+00;2.740259174331558661430463530451e-02;1.478339787616431665051575095049e-02;0.000000000000000000000000000000e+00;1.278232799243469303140940951380e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.890788946431036343653886433458e-01;2.178000000000000074829031859736e-02;2.317839382027803152297451561026e-02;4.356000000000012639667090752482e-02;4.356000000000003619105015673085e-02
4.357000000000000000000000000000e+03;5.724784380018437701664879568852e+00;1.953261585346862949652546603829e-01;4.790133181279858549939110190508e-03;2.000000000000000000000000000000e+00;1.072734193228924493013209939818e+00;2.705232282780958494305956207882e-02;1.459363855140725224623921008060e-02;0.000000000000000000000000000000e+00;1.294701756809785164747950148012e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.894871701834370369965654390398e-01;2.178499999999999880984091760183e-02;2.318486007694882389262858168877e-02;4.357000000000019884760504851329e-02;4.357000000000005313083306646149e-02
4.358000000000000000000000000000e+03;5.725279483761276821951469173655e+00;1.953456430625909734377643189873e-01;4.727561226963627495634145958547e-03;2.000000000000000000000000000000e+00;1.072726542124556203816609922796e+00;2.670207592890024711484997510524e-02;1.440391179387877536310913484385e-02;0.000000000000000000000000000000e+00;1.311601722700384171915732878233e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.898955394369044702429505377950e-01;2.179000000000000381028542051354e-02;2.319132671555671626473227320275e-02;4.357999999999997986499522539816e-02;4.357999999999987578158666678974e-02
4.359000000000000000000000000000e+03;5.725774485808392100238961575087e+00;1.953651291478652463062815058947e-01;4.665007858745720027704440013849e-03;2.000000000000000000000000000000e+00;1.072718894558995605947870899399e+00;2.635185104101994343905879247814e-02;1.421421759254702828212391096940e-02;0.000000000000000000000000000000e+00;1.328949840645053670495912001570e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.903040024035288046988512178359e-01;2.179500000000000187183601951801e-02;2.319779373605231065358367459339e-02;4.359000000000005231592936638663e-02;4.359000000000001068256594294326e-02
4.360000000000000000000000000000e+03;5.726269386194850596893957117572e+00;1.953846167892981378066963316087e-01;4.602473068011586967984705154322e-03;2.000000000000000000000000000000e+00;1.072711250529912119233699741017e+00;2.600164815860325426277732674407e-02;1.402455593638612073303928440282e-02;0.000000000000000000000000000000e+00;1.346764175800548198058681492739e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.907125590832928319073857892363e-01;2.179999999999999993338661852249e-02;2.320426113838031795255645306497e-02;4.360000000000002762234885267389e-02;4.359999999999995823340981360161e-02
4.361000000000000000000000000000e+03;5.726764184955692726930465141777e+00;1.954041059856820305995483977313e-01;4.539956846148428606935176787829e-03;2.000000000000000000000000000000e+00;1.072703610034980492571321519790e+00;2.565146727608551280308546438391e-02;1.383492681437481323925009490949e-02;0.000000000000000000000000000000e+00;1.365063777496979859071846163943e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.911212094762033242290044654510e-01;2.180500000000000146438416948058e-02;2.321072892248975810813860221060e-02;4.360999999999996823429881942502e-02;4.360999999999994741761710770334e-02
4.362000000000000000000000000000e+03;5.727258882125941141794100985862e+00;1.954235967358131653703878782835e-01;4.477459184549205384318071310190e-03;2.000000000000000000000000000000e+00;1.072695973071877251214800708112e+00;2.530130838790323188902675610734e-02;1.364533021549723182386237851915e-02;0.000000000000000000000000000000e+00;1.383868747185468088545245990417e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.915299535822628351766638843401e-01;2.180999999999999952593476848506e-02;2.321719708832797532394032202774e-02;4.361999999999999211297563306289e-02;4.361999999999995047961220961952e-02
4.363000000000000000000000000000e+03;5.727753477740611387503122386988e+00;1.954430890384869778930720940480e-01;4.414980074610130346413061630528e-03;2.000000000000000000000000000000e+00;1.072688339638277810195177153219e+00;2.495117148849390967257910745047e-02;1.345576612874237708294966608946e-02;0.000000000000000000000000000000e+00;1.403200312092052481904858041162e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.919387914014791363115364219993e-01;2.181500000000000105693231944315e-02;2.322366563584446833012897570825e-02;4.363000000000022415846956391761e-02;4.363000000000017558621223656701e-02
4.364000000000000000000000000000e+03;5.728247971834703022864232480060e+00;1.954625828925042330119765665586e-01;4.352519507733508888347451204481e-03;2.000000000000000000000000000000e+00;1.072680709731861137257169502845e+00;2.460105657229678943753725661736e-02;1.326623454310469144012962772194e-02;0.000000000000000000000000000000e+00;1.423080905148427395545684959188e-02;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-8.923477229338315774853640505171e-01;2.182000000000000258792987040124e-02;2.323013456498408679795630860099e-02;4.364000000000017864820733848319e-02;4.364000000000005374811706815308e-02
