# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
4.800000000000000000000000000000e+01;8.205094264996543040879828367906e-02;4.521889753582987447888541510110e-02;4.783671787169758928166818368055e-04;1.451312773261699273774638641044e+00;1.253456286751748915975213094498e+00;8.000000000000000444089209850063e-01;1.094027557673013656414084948665e-01;2.385368199538194251135836410072e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.393186010007229591340510710396e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.900000000000000000000000000000e+01;8.300828061464982088324404685409e-02;4.528934134240807096727365888000e-02;4.939879718828044715545066978279e-04;1.447850857924777301377616822720e+00;1.249985245788865384497512422968e+00;8.000000000000000444089209850063e-01;1.093305129242586049009844373359e-01;2.400522824177908631781974690966e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.435904879221737653286622427018e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.000000000000000000000000000000e+01;8.397408250131258022896929560375e-02;4.535712902322182327186084194182e-02;5.097378284647392093775764010388e-04;1.444375258894323277303328723065e+00;1.246497149584206987071866024053e+00;8.000000000000000444089209850063e-01;1.092575027337811532923694812780e-01;2.415699816853511365521978149218e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.478460413719903054907689465836e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.100000000000000000000000000000e+01;8.494833355225837878688111004521e-02;4.542223486011456867750268884265e-02;5.256148600434687196553129595600e-04;1.440886081845944577395357555361e+00;1.242992122475811589410454871540e+00;8.000000000000000444089209850063e-01;1.091837245197184724787575760274e-01;2.430897776629350678923024986489e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.520840486549435130285423678487e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.200000000000000000000000000000e+01;8.593101666997932097658008387953e-02;4.548463399137675500227828706556e-02;5.416171128641653759183682836920e-04;1.437383435073209092536217212910e+00;1.239470293237940889952142242691e+00;8.000000000000000444089209850063e-01;1.091091777738892737437126356781e-01;2.446115298176924565676237932621e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.563032951914241504591182585493e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.300000000000000000000000000000e+01;8.692211240104828762209621118018e-02;4.554430243308778269994974152723e-02;5.577425685055441414647581233055e-04;1.433867429463330456229641640675e+00;1.235931795067150007483292029065e+00;8.000000000000000444089209850063e-01;1.090338621579412248241425231754e-01;2.461350972679405939291807925429e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.605025654684283155718138580426e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.400000000000000000000000000000e+01;8.792159892170484103424143995653e-02;4.560121709978307014132781205262e-02;5.739891446187765991493456851913e-04;1.430338178471127541513396863593e+00;1.232376765565114107303656965087e+00;8.000000000000000444089209850063e-01;1.089577775051075447798609729944e-01;2.476603388747528489838289900149e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.646806440016724861798158574544e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.500000000000000000000000000000e+01;8.892945202517102409878191338066e-02;4.565535582441385825669399878279e-02;5.903546957360058817371184503031e-04;1.426795798091270883745096398343e+00;1.228805346718214952517200799775e+00;8.000000000000000444089209850063e-01;1.088809238218595432101665210212e-01;2.491871133345833610323039053469e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.688363163074473431235836273778e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.600000000000000000000000000000e+01;8.994564511073184498446408952077e-02;4.570669737756602457601218247873e-02;6.068370141480659016655629933723e-04;1.423240406828828241714290925302e+00;1.225217684873855406024745207105e+00;8.000000000000000444089209850063e-01;1.088033012894503159806447456504e-01;2.507152792728165133923079466172e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.729683698827288092572662669966e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.700000000000000000000000000000e+01;9.097014917461465621784100221703e-02;4.575522148590695226122448957540e-02;6.234338308508907515459451786910e-04;1.419672125668123729980152347707e+00;1.221613930713498552549367559550e+00;8.000000000000000444089209850063e-01;1.087249102653476406921129182592e-01;2.522446953381348930256500295854e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.770755951920741611558055006448e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.800000000000000000000000000000e+01;9.200293280269725149089765636745e-02;4.580090884982960380833461044858e-02;6.401428165599516110356725917541e-04;1.416091078039931838716825041047e+00;1.217994239222428332070080614358e+00;8.000000000000000444089209850063e-01;1.086457512845535877676894642718e-01;2.537752202975912876881103841242e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.811567866597702871961014792213e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
5.900000000000000000000000000000e+01;9.304396216507318517763280851796e-02;4.584374116026446177585285113310e-02;6.569615827919487744540605334009e-04;1.412497389787021440099579194793e+00;1.214358769656220360388942935970e+00;8.000000000000000444089209850063e-01;1.085658250608074332221875124560e-01;2.553067131322713564228754634655e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.852107436656869355121046716306e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.000000000000000000000000000000e+01;9.409320101250015500049528327509e-02;4.588370111463150463615434659914e-02;6.738876830128309389222884817627e-04;1.408891189128076870673567100312e+00;1.210707685503940922444598982111e+00;8.000000000000000444089209850063e-01;1.084851324876703049238102494201e-01;2.568390331334320045991725933732e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.892362715432667211439693444319e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.100000000000000000000000000000e+01;9.515061067475197309484258312295e-02;4.592077243190566954167408653120e-02;6.909186138511117609636857928024e-04;1.405272606620018516210279813095e+00;1.207041154448071029747779903118e+00;8.000000000000000444089209850063e-01;1.084036746394891337352817117790e-01;2.583720399989986298699973232829e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.932321825780623164711333195065e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.200000000000000000000000000000e+01;9.621615006089762056618042151968e-02;4.595493986676946196467952177045e-02;7.080518163752865055254881454516e-04;1.401641775118747101913641017745e+00;1.203359348321169308704270406452e+00;8.000000000000000444089209850063e-01;1.083214527722366204987025639639e-01;2.599055939302973364246618359630e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.971972970051907947256278341719e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.300000000000000000000000000000e+01;9.728977566152172129498865160713e-02;4.598618922283056326127947954774e-02;7.252846774340750667098287607359e-04;1.397998829738349435558575351024e+00;1.199662443059304806070031190757e+00;8.000000000000000444089209850063e-01;1.082384683242277600978553664390e-01;2.614395557289089701974438284537e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.011304440041181934182776269715e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.400000000000000000000000000000e+01;9.837144155290071523278783161004e-02;4.601450736488107290389493186922e-02;7.426145310580431913721755066149e-04;1.394343907808786031665704285842e+00;1.195950618652269925590303500940e+00;8.000000000000000444089209850063e-01;1.081547229167087731394047978029e-01;2.629737868935214193527594161992e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.050304626891303761337601030412e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.500000000000000000000000000000e+01;9.946109940314684649820264894515e-02;4.603988223017796421743241808144e-02;7.600386599210611458798947381865e-04;1.390677148832102583142500407121e+00;1.192224059090602583665940983337e+00;8.000000000000000444089209850063e-01;1.080702183543175293189975150199e-01;2.645081497166561039502408192448e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.088962030938563677832237042153e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.600000000000000000000000000000e+01;1.005586984803275713007408853628e-01;4.606230283872574104986341581025e-02;7.775542968599254926159725087587e-04;1.386998694437194368234145258612e+00;1.188482952309455331629806096316e+00;8.000000000000000444089209850063e-01;1.079849566254147685828712610601e-01;2.660425073811503032805703128361e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.127265271482236876424143368070e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.700000000000000000000000000000e+01;1.016641856625643686173887658697e-01;4.608175930254504448768670954450e-02;7.951586264503666436065376643683e-04;1.383308688333169556017310242169e+00;1.184727490129356519688030857651e+00;8.000000000000000444089209850063e-01;1.078989399022844131170728587676e-01;2.675767240562746274862293560659e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.165203096462380794040569753633e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.800000000000000000000000000000e+01;1.027775054501149087915479185540e-01;4.609824283391009136501281773235e-02;8.128487866375281407568809122210e-04;1.379607276261341830547735298751e+00;1.180957868193883708585190106533e+00;8.000000000000000444089209850063e-01;1.078121705412010966629310360076e-01;2.691106649933586517087213962895e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.202764392029437167004612962984e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
6.900000000000000000000000000000e+01;1.038985999794332648615835523742e-01;4.611174575254294027981671888483e-02;8.306218704189229475390310319938e-04;1.375894605945898296894824852643e+00;1.177174285904326378471296266071e+00;8.000000000000000444089209850063e-01;1.077246510823658132149915900300e-01;2.706441966208115654235477620659e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.239938191990051401854960877458e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.000000000000000000000000000000e+01;1.050274090392090964307669764821e-01;4.612226149175158163018295454094e-02;8.484749275777280549254433239525e-04;1.372170827043286855939641100122e+00;1.173376946351357696940453934076e+00;8.000000000000000444089209850063e-01;1.076363842497067291326118265715e-01;2.721771866384094674257143608997e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.276713687112998017476189760444e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.100000000000000000000000000000e+01;1.061638700883729691248902327061e-01;4.612978460350304621417905082126e-02;8.664049664642371794201491930210e-04;1.368436091090367456857279648830e+00;1.169566056243809271109057590365e+00;8.000000000000000444089209850063e-01;1.075473729505471709444464067928e-01;2.737095041107376770100900742477e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.313080234279979795642551154700e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.200000000000000000000000000000e+01;1.073079182760595107204437681503e-01;4.613431076242278938703833546242e-02;8.844089558231298933352326763213e-04;1.364690551451371636204612514121e+00;1.165741825834578637710592374788e+00;8.000000000000000444089209850063e-01;1.074576202751385822775631595505e-01;2.752410195596656332372997866287e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.349027365465853469522761187704e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.300000000000000000000000000000e+01;1.084594864635134436881003239250e-01;4.613583676871456373813629170400e-02;9.024838266641575226442717472253e-04;1.360934363263722746140160779760e+00;1.161904468843751869755465122580e+00;8.000000000000000444089209850063e-01;1.073671294960590327782767872122e-01;2.767716050557395002229554847872e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.384544796533367394010538564686e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.400000000000000000000000000000e+01;1.096185052479216187615307376291e-01;4.613436054999674879040227892801e-02;9.206264741737728556775222088504e-04;1.357167683382762612964711479435e+00;1.158054202379006580869713616266e+00;8.000000000000000444089209850063e-01;1.072759040674774733137297744179e-01;2.783011343083785071178537506853e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.419622435827903217560319593105e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.500000000000000000000000000000e+01;1.107849029881504410166570551155e-01;4.612988116205327115970646900678e-02;9.388337596651270561959323757151e-04;1.353390670325441691446144432120e+00;1.154191246853374597236552290269e+00;8.000000000000000444089209850063e-01;1.071839476242839733766132326309e-01;2.798294827547637402681557361461e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.454250392558044256870186661246e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.600000000000000000000000000000e+01;1.119586058323642774325890059117e-01;4.612239878849833107921085684211e-02;9.571025125637870265005169301276e-04;1.349603484213018678161688512773e+00;1.150315825900442012752478149196e+00;8.000000000000000444089209850063e-01;1.070912639810865096823278008742e-01;2.813565276473078882041312098750e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.488418984948146996712819989384e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.700000000000000000000000000000e+01;1.131395377474996716271604668691e-01;4.611191473935717655141530713081e-02;9.754295324264771350347702494332e-04;1.345806286712829757945542041853e+00;1.146428166287058791894537534972e+00;8.000000000000000444089209850063e-01;1.069978571310747361700066448975e-01;2.828821481395985600743037124971e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.522118748149685737904718285662e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.800000000000000000000000000000e+01;1.143276205505646403448594128349e-01;4.609843144856706764755926997168e-02;9.938115909900601015192211917793e-04;1.341999240979178997790199900919e+00;1.142528497823666500110562083137e+00;8.000000000000000444089209850063e-01;1.069037312447518733860007955627e-01;2.844062253707156477655626503065e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.555340441898826174278031020393e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
7.900000000000000000000000000000e+01;1.155227739417306331848322997757e-01;4.608195247040296899099232064145e-02;1.012245434247954160161819814334e-03;1.338182511593406287531138332270e+00;1.138617053272310775113851377682e+00;8.000000000000000444089209850063e-01;1.068088906685360772730319922630e-01;2.859286425478142247558199784407e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.588075057907607785367271047150e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.000000000000000000000000000000e+01;1.167249155391815174098724128271e-01;4.606248247483706731442154591605e-02;1.030727784551089621159492004665e-03;1.334356264503195221848841356405e+00;1.134694068252452447964628845511e+00;8.000000000000000444089209850063e-01;1.067133399232318702321009595835e-01;2.874492850268811280911585015474e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.620313826977578604456031730052e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.100000000000000000000000000000e+01;1.179339609156817292312524614317e-01;4.604002724184023953579725230156e-02;1.049255342730507191764677266121e-03;1.330520666961169329312042464153e+00;1.130759781144657916129858676868e+00;8.000000000000000444089209850063e-01;1.066170837023738410254125597021e-01;2.889680403915676452919480965420e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.652048225824480620887307891209e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.200000000000000000000000000000e+01;1.191498236368215835057071672054e-01;4.601459365463820422315066593910e-02;1.067824790238655098539855003992e-03;1.326675887462846592512732968316e+00;1.126814432992283121492960162868e+00;8.000000000000000444089209850063e-01;1.065201268704440151768864097903e-01;2.904847985300104858119585315990e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.683269983603940683509342379764e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.300000000000000000000000000000e+01;1.203724153008964292688176556112e-01;4.598618969193438155151909541019e-02;1.086432791306391094920957840486e-03;1.322822095684003995685884547129e+00;1.122858267401246612493537213595e+00;8.000000000000000444089209850063e-01;1.064224744609645056936386708912e-01;2.919994517095503977488490932046e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.713971088128108219601763995144e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.400000000000000000000000000000e+01;1.216016455803732021490048964552e-01;4.595482441911528936895336983071e-02;1.105075995112716688573151202490e-03;1.318959462417514050258660063264e+00;1.118891530437995385227623046376e+00;8.000000000000000444089209850063e-01;1.063241316744679143546647992480e-01;2.935118946492704106177029643732e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.744143791764544467858683018946e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.500000000000000000000000000000e+01;1.228374222648962732495903082963e-01;4.592050797845496912241713971525e-02;1.123751037964226037052517526149e-03;1.315088159509716358996911367285e+00;1.114914470525778966703001060523e+00;8.000000000000000444089209850063e-01;1.062251038763475236015310088078e-01;2.950220245902717818714533493107e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.773780617008758725937356270919e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.600000000000000000000000000000e+01;1.240796513057798866608294474645e-01;4.588325157833700318477099244774e-02;1.142454545481258899181087329566e-03;1.311208359796383948747688918957e+00;1.110927338339343650730484114320e+00;8.000000000000000444089209850063e-01;1.061253965945898602996066983906e-01;2.965297413636154826716007093523e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.802874361722986511734345693725e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.700000000000000000000000000000e+01;1.253282368619341724524929304607e-01;4.584306748151413535286025080495e-02;1.161183134787750715830045855625e-03;1.307320237038341659285833884496e+00;1.106930386698149249014022643678e+00;8.000000000000000444089209850063e-01;1.060250155173917685491602469483e-01;2.980349474558605712276593280308e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.831418104034269389232547631252e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.800000000000000000000000000000e+01;1.265830813471704729966660352147e-01;4.579996899242727570467081932293e-02;1.179933416701766822273778068109e-03;1.303423965856804755958364694379e+00;1.102923870458230926061560239759e+00;8.000000000000000444089209850063e-01;1.059239664906650307818480882815e-01;2.995375480721320163302046069020e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.859405206885670059063081493989e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
8.900000000000000000000000000000e+01;1.278440854788269742670081541291e-01;4.575397044360722531575191851516e-02;1.198701997923746825555624262449e-03;1.299519721668492611144074544427e+00;1.098908046402824689735666652268e+00;8.000000000000000444089209850063e-01;1.058222555154316735226416312798e-01;3.010374511966614624602911476359e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.886829322235452424671997562200e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.000000000000000000000000000000e+01;1.291111483276548288490204186019e-01;4.570508718118362900817430727329e-02;1.217485483219488649753170506074e-03;1.295607680620583845865212424542e+00;1.094883173131869780192459984391e+00;8.000000000000000444089209850063e-01;1.057198887451124835745730479175e-01;3.025345676507429099749701961741e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.913684394899452078774720886756e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.100000000000000000000000000000e+01;1.303841673689051239293235084915e-01;4.565333554952732270093562760849e-02;1.236280477594930374968251740597e-03;1.291688019525568442702478932915e+00;1.090849510950502976314169245597e+00;8.000000000000000444089209850063e-01;1.056168724827119820286469575876e-01;3.040288111480555187371432879218e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.939964666033026816863854557837e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.200000000000000000000000000000e+01;1.316630385345527454177272375091e-01;4.559873287505361583171747952292e-02;1.255083588459843073337207641771e-03;1.287760915796062999305604535039e+00;1.086807321756678712532107056177e+00;8.000000000000000444089209850063e-01;1.055132131779039361685335052243e-01;3.055200983473072180729435132207e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.965664676249486359557033798851e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.300000000000000000000000000000e+01;1.329476562665932726226003524062e-01;4.554129744921495831500024564775e-02;1.273891427777564758910822106941e-03;1.283826547379644633650741525344e+00;1.082756868928017812692132793018e+00;8.000000000000000444089209850063e-01;1.054089174240196158383042757123e-01;3.070083489021597882018266290061e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.990779268372812550649125773461e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.400000000000000000000000000000e+01;1.342379135713458737644288021329e-01;4.548104851071287785257979408016e-02;1.292700614197977559277630277279e-03;1.279885092693767045801678250427e+00;1.078698417208023840885289246216e+00;8.000000000000000444089209850063e-01;1.053039919549437902768218577876e-01;3.084934855084004150932441845612e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.015303589823228041979369384862e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.500000000000000000000000000000e+01;1.355337020746985032815246086102e-01;4.541800622695986444643523327613e-02;1.311507775170956671337285648349e-03;1.275936730560813581192292076594e+00;1.074632232591769653851088150986e+00;8.000000000000000444089209850063e-01;1.051984436419205193313786139697e-01;3.099754339483290575124607713065e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.039233094634899246932330241222e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.600000000000000000000000000000e+01;1.368349120782234029647383977135e-01;4.535219167482366919852410092062e-02;1.330309549037612037655775587552e-03;1.271981640143351466321064435760e+00;1.070558582211194265099152289622e+00;8.000000000000000444089209850063e-01;1.050922794902742207767687432352e-01;3.114541231323395518992835917516e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.062563545105998534523461529488e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.700000000000000000000000000000e+01;1.381414326160974592738739374909e-01;4.528362682068608896512884598451e-02;1.349102587096687047921172997178e-03;1.268020000879638731206000556995e+00;1.066477734220114825802738778293e+00;8.000000000000000444089209850063e-01;1.049855066360486921528405446224e-01;3.129294851376726843000808386819e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.085291013081902223875313540091e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
9.800000000000000000000000000000e+01;1.394531515127569454293166018033e-01;4.521233449985001540127882435627e-02;1.367883555643551645245037384768e-03;1.264051992419443326554073792067e+00;1.062389957679082952424209906894e+00;8.000000000000000444089209850063e-01;1.048781323425685280126273823953e-01;3.144014552443267877801513776603e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.107411880873063946169321258850e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
