# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
3.100000000000000000000000000000e+01;5.643708233307318661298168649409e-02;4.200216301654702277801334275864e-02;7.456728418480569890898490559294e-05;1.548889558720011105918956673122e+00;1.349699464193269582423795327486e+00;8.002552064532080233760780174634e-01;1.112663831238143719026822964224e-01;0.000000000000000000000000000000e+00;1.033881651336707418716368001022e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.854687345434024267559749505263e-09;5.001077934598586738346170932346e-01;4.998922065401416037211390630546e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.200000000000000000000000000000e+01;5.723829108142809013459739730934e-02;4.200275348339176095802116606137e-02;7.456001104099308895295505905665e-05;1.548889558720011105918956673122e+00;1.349699754406487928193314473901e+00;8.001724695357741445889132592129e-01;1.112549164665206091751059602757e-01;2.232428873976370718029693662743e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.688407983141768122859263656643e-05;5.001077934598586738346170932346e-01;4.998922065401416037211390630546e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.300000000000000000000000000000e+01;5.723837202351186176363384561228e-02;4.215768050895146029644067198205e-02;8.739799640807238787637567511979e-05;1.545431772946523896195003544562e+00;1.346348372360225198463012930006e+00;8.001724695357741445889132592129e-01;1.111973118346070710238393530744e-01;0.000000000000000000000000000000e+00;1.212658636594954135717178145271e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.299196758267187831365685392760e-09;5.000471474563619178610451854183e-01;4.999528525436384152058622021286e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.400000000000000000000000000000e+01;5.805022369525462966333151371146e-02;4.215837838244240742824331391603e-02;8.738796547663944098115196279508e-05;1.545431772946523896195003544562e+00;1.346348707535057975803738372633e+00;8.000754359301793794401191917132e-01;1.111838688554536713759546273650e-01;2.251303224854065559989990674694e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.745564660350525503082139144873e-05;5.000471474563619178610451854183e-01;4.999528525436384152058622021286e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.500000000000000000000000000000e+01;5.805033216359514747217929198086e-02;4.231123463093826309044942490800e-02;1.004316411991777659596519756136e-04;1.977154504553181313397658414033e+00;1.342971703354610912839461889234e+00;8.000754359301793794401191917132e-01;1.111253568648396805595979230930e-01;0.000000000000000000000000000000e+00;1.394573586722629545200935474725e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.002965704378877169652008427255e-09;4.999774122019660649307581934409e-01;5.000225877980342126249979628483e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.600000000000000000000000000000e+01;5.887290978390616325022222099506e-02;4.231204315833937690261024044958e-02;1.004183545404597750587416538082e-04;1.541952537412297541408179313294e+00;1.342972082559504176657583229826e+00;7.999638595231459703427390195429e-01;1.111099050772919594187726488599e-01;2.270301294855909396419590962068e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.803054318518850524227098430785e-05;4.999774122019660649307581934409e-01;5.000225877980342126249979628483e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.700000000000000000000000000000e+01;5.887305038725779149366701403778e-02;4.246276893665400231636652961242e-02;1.136678114818972162511356849279e-04;1.975692836514505223988180659944e+00;1.339569402832790689927833227557e+00;7.999638595231459703427390195429e-01;1.110504786475867144979190470622e-01;0.000000000000000000000000000000e+00;1.579652930974886990839189948588e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.977784578243992052571143566535e-09;4.998984331235054590081290371018e-01;5.001015668764947630364758879296e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.800000000000000000000000000000e+01;5.952150384723851883617129487902e-02;4.246369136349997797097444163228e-02;1.136507489558848842722132976846e-04;1.975692836514505223988180659944e+00;1.339569825003339653690659361018e+00;7.998374929976088676397694143816e-01;1.110329854781008929176522315174e-01;1.782750036062420023741381669424e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.785107365481153246988474392332e-05;4.998984331235054590081290371018e-01;5.001015668764947630364758879296e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
3.900000000000000000000000000000e+01;5.952167282742802656425595841938e-02;4.257962444071507202014714721372e-02;1.241173679550524450426046696450e-04;1.535709165495747319241104378307e+00;1.336900578265817651768543328217e+00;7.998374929976088676397694143816e-01;1.109860418608407672813598310313e-01;0.000000000000000000000000000000e+00;1.726145566035542332217200822697e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.071223221818078446753616349155e-08;4.998121433771250399225039018347e-01;5.001878566228752376332522544544e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.000000000000000000000000000000e+01;6.036354336989623037279528716681e-02;4.258063786927632210499439224805e-02;1.240969880130491135271364466774e-04;1.535709165495747319241104378307e+00;1.336901033090443613460251981451e+00;7.996994294034001082849272279418e-01;1.109669353536818225958171524326e-01;2.304418846512750005534053698852e-03;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.906181220124743673884418204700e-05;4.998121433771250399225039018347e-01;5.001878566228752376332522544544e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.100000000000000000000000000000e+01;6.036375323382082297429818140699e-02;4.272742757972571026048314024592e-02;1.377120671977093233767641677900e-04;1.532170248352016539428177566151e+00;1.333452534725972693507856092765e+00;7.996994294034001082849272279418e-01;1.109058662234622127940042446426e-01;0.000000000000000000000000000000e+00;1.916927440629340487990989183587e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.319920202585403244834598879710e-08;4.997163330158451155504906182614e-01;5.002836669841551620052655380277e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.200000000000000000000000000000e+01;6.121657286949339776827017090000e-02;4.272856066785311185407536527237e-02;1.376869295651596378400605136250e-04;1.532170248352016539428177566151e+00;1.333453030280134177232298497984e+00;7.995461328253522514941664667276e-01;1.108846601903335366001712714024e-01;2.323758581411016540391178963887e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.964542976163246654729144236029e-05;4.997163330158451155504906182614e-01;5.002836669841551620052655380277e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
4.300000000000000000000000000000e+01;6.121682885131801699074571843084e-02;4.287305381398358317124319682989e-02;1.515074906985132332376542407815e-04;1.528609854589225935939111877815e+00;1.329978732436718935616681847023e+00;7.995461328253522514941664667276e-01;1.108226577510118826541685166376e-01;0.000000000000000000000000000000e+00;2.110945389692302166708554045371e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.599120194969379568118886356543e-08;4.996108456269117148451641696738e-01;5.003891543730885071994407553575e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00
