# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
7.600000000000000000000000000000e+01;1.267912211251192022842815276817e-01;4.580068890965233868728390120850e-02;nan;1.303487024290064910658770713781e+00;1.102988722160035406361089371785e+00;nan;nan;3.539579872494211590372437115093e-03;nan;1.000000000000000000000000000000e+00;nan;8.105759830548715121935343663750e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
7.700000000000000000000000000000e+01;1.282841716686423383375625917324e-01;4.574608413156301678359483275926e-02;nan;1.298873227854830503247285378166e+00;1.098242975053228542847705284657e+00;nan;nan;3.563249358736421748550249333221e-03;nan;1.000000000000000000000000000000e+00;nan;8.150235247324714288590791211320e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
7.800000000000000000000000000000e+01;1.297867191957113308653504191170e-01;4.568740903227964944566252825098e-02;nan;1.294245018658596757532563970017e+00;1.093480982351775265826177019335e+00;nan;nan;3.586957935943235666748085677114e-03;nan;1.000000000000000000000000000000e+00;nan;8.193940720051007568433543148956e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
7.900000000000000000000000000000e+01;1.312987279778784766026689112550e-01;4.562468110222209216608746373822e-02;nan;1.289602616217864650138835713733e+00;1.088703096785135882029749154754e+00;nan;nan;3.610704678687395949993055310756e-03;nan;1.000000000000000000000000000000e+00;nan;8.236862475970689470919361419021e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.000000000000000000000000000000e+01;1.328200588732294518123921989172e-01;4.555791970127442969129560879082e-02;nan;1.284946242017839024285308369144e+00;1.083909675544596940000019458239e+00;nan;nan;3.634488706715920548068199380509e-03;nan;1.000000000000000000000000000000e+00;nan;8.278987232787633863007742407447e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.100000000000000000000000000000e+01;1.343505694065654232360884634545e-01;4.548714603623887908767642329622e-02;nan;1.280276119412488089466251039994e+00;1.079101080101847465186892804923e+00;nan;nan;3.658309186376783577604454578136e-03;nan;1.000000000000000000000000000000e+00;nan;8.320302210321752704302172842787e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.200000000000000000000000000000e+01;1.358901138528438301555922862462e-01;4.541238313621356881277790762397e-02;nan;1.275592473523742720331597411132e+00;1.074277676024007588395647871948e+00;nan;nan;3.682165332010127120621056917571e-03;nan;1.000000000000000000000000000000e+00;nan;8.360795141406347319272540641322e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.300000000000000000000000000000e+01;1.374385433237589326793681721028e-01;4.533365582594742204669557850139e-02;nan;1.270895531139960343836037282017e+00;1.069439832785356481181793242285e+00;nan;nan;3.706056407302655252011813757917e-03;nan;1.000000000000000000000000000000e+00;nan;8.400454282010291707973731467618e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.400000000000000000000000000000e+01;1.389957058573366155407313726755e-01;4.525099069722979261420903185353e-02;nan;1.266185520613766879449713087524e+00;1.064587923575992300939674350957e+00;nan;nan;3.729981726604132165336924487065e-03;nan;1.000000000000000000000000000000e+00;nan;8.439268420570034405676917987904e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.500000000000000000000000000000e+01;1.405614465104098043113367566548e-01;4.516441607837635985323032628003e-02;nan;1.261462671759386866554564221587e+00;1.059722325107685936274037885596e+00;nan;nan;3.753940656204857260341833935513e-03;nan;1.000000000000000000000000000000e+00;nan;8.477226886518469451715918072665e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.600000000000000000000000000000e+01;1.421356074538417946229174049222e-01;4.507396200187580026508271657804e-02;nan;1.256727215749584569692842705990e+00;1.054843417417163697891169249488e+00;nan;nan;3.777932615573229881145156383582e-03;nan;1.000000000000000000000000000000e+00;nan;8.514319557999751775408114884414e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.700000000000000000000000000000e+01;1.437180280703539703157645135434e-01;4.497966017026606283524259310980e-02;nan;1.251979385012325751702633169771e+00;1.049951583667090071472216550319e+00;nan;nan;3.801957078552492107909044349867e-03;nan;1.000000000000000000000000000000e+00;nan;8.550536868761432170767816662860e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.800000000000000000000000000000e+01;1.453085450548136925430497967682e-01;4.488154392031183659295123788979e-02;nan;1.247219413127276244068752930616e+00;1.045047209945000332709241774864e+00;nan;nan;3.826013574515981733453751090224e-03;nan;1.000000000000000000000000000000e+00;nan;8.585869814217414778493436822160e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
8.900000000000000000000000000000e+01;1.469069925168335344345393878029e-01;4.477964818555707493530348983768e-02;nan;1.242447534722251445415963644336e+00;1.040130685060440818290317110950e+00;nan;nan;3.850101689480203270149472061235e-03;nan;1.000000000000000000000000000000e+00;nan;8.620309956677122439731852931999e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.000000000000000000000000000000e+01;1.485132020855287615646034282690e-01;4.467400945733095152245795134149e-02;nan;1.237663985369726882268537337950e+00;1.035202400340590411786934055272e+00;nan;nan;3.874221067175277668365174221776e-03;nan;1.000000000000000000000000000000e+00;nan;8.653849429738957660038223274057e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.100000000000000000000000000000e+01;1.501270030162794588690644559392e-01;4.456466574428555316167432920338e-02;nan;1.232869001483523518913898442406e+00;1.030262749424603496706254190940e+00;nan;nan;3.898371410072309743710672336192e-03;nan;1.000000000000000000000000000000e+00;nan;8.686480941847583489828082958795e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.200000000000000000000000000000e+01;1.517482222993349061379575459796e-01;4.445165653054890253503828034809e-02;nan;1.228062820215775730048335390165e+00;1.025312128056971472389591326646e+00;nan;nan;3.922552480367422211848804636247e-03;nan;1.000000000000000000000000000000e+00;nan;8.718197779017267264566048989849e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.300000000000000000000000000000e+01;1.533766847701043822826960649763e-01;4.433502273257542564133260043491e-02;nan;1.223245679354291182150404893036e+00;1.020350933880126875763494354032e+00;nan;nan;3.946764100922266378657088381487e-03;nan;1.000000000000000000000000000000e+00;nan;8.748993806725064294009530652119e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.400000000000000000000000000000e+01;1.550122132209695857696374332590e-01;4.421480665478064175921701917105e-02;nan;1.218417817220407428635553515051e+00;1.015379566226581875554302314413e+00;nan;nan;3.971006156160948770417196129756e-03;nan;1.000000000000000000000000000000e+00;nan;8.778863470980001124099878495599e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.500000000000000000000000000000e+01;1.566546285144549410794923005597e-01;4.409105194404686067777277003188e-02;nan;1.213579472567448913622456529993e+00;1.010398425910846054165403984371e+00;nan;nan;3.995278592923447863460850726369e-03;nan;1.000000000000000000000000000000e+00;nan;8.807801798576309927884392392272e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.600000000000000000000000000000e+01;1.583037496975915892072350743547e-01;4.396380354318732419649506937276e-02;nan;1.208730884479888967319993753335e+00;1.005407915021389042564692317683e+00;nan;nan;4.019581421275605914722461875499e-03;nan;1.000000000000000000000000000000e+00;nan;8.835804396540321411970125842217e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.700000000000000000000000000000e+01;1.599593941173084177265195648943e-01;4.383310764345890730986354810739e-02;nan;1.203872292273311606081165336946e+00;1.000408436712897808362754403788e+00;nan;nan;4.043914715276067557703232324684e-03;nan;1.000000000000000000000000000000e+00;nan;8.862867450783168789610333426765e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.800000000000000000000000000000e+01;1.616213775366872884564628520820e-01;4.369901163621207895726428205307e-02;nan;1.199003935395274389463793340838e+00;9.954003949990821720206213285564e-01;nan;nan;4.068278613700447923773317882024e-03;nan;1.000000000000000000000000000000e+00;nan;8.888987723972432508732360867398e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
9.900000000000000000000000000000e+01;1.632895142519127373859078034002e-01;4.356156406376901490951070172741e-02;nan;1.194126053327163150541423419781e+00;9.903841945462861229287909736740e-01;nan;nan;4.092673320723245501684406377763e-03;nan;1.000000000000000000000000000000e+00;nan;8.914162552638193234150199018018e-05;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;nan;nan
